id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
8,Alhudaida,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,35.0,20.588235294117645
9,Hadhramawt,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Not available at all,"No, never",,1,2.0,2.5
9,Hadhramawt,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Somewhat not available,Only sometimes,,2,5.0,6.25
9,Hadhramawt,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Somewhat available,Sometimes yes,,3,18.0,22.5
9,Hadhramawt,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Available,Yes,,4,11.0,13.750000000000002
9,Hadhramawt,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Very available,"Yes, always",,5,44.0,55.00000000000001
9,Hadhramawt,basic needs,2.0,y,"Thinking about the last year, have there been times when your family didn't have enough food for all household members?","In the past year, has there been an occasion when your family didn't have enough food to feed everyone?",,No,No,,1,73.0,91.25
9,Hadhramawt,basic needs,2.0,y,"Thinking about the last year, have there been times when your family didn't have enough food for all household members?","In the past year, has there been an occasion when your family didn't have enough food to feed everyone?",,Yes,Yes,,2,7.0,8.75
9,Hadhramawt,basic needs,3.0,y,"According to your opinion, how available are these services and products in your area? Water",Is water available in your area?,,Hardly available,Hardly ever,,2,1.0,1.25
9,Hadhramawt,basic needs,3.0,y,"According to your opinion, how available are these services and products in your area? Water",Is water available in your area?,,Somewhat available,Sometimes,,3,33.0,41.25
9,Hadhramawt,basic needs,3.0,y,"According to your opinion, how available are these services and products in your area? Water",Is water available in your area?,,Very available,Always,,4,46.0,57.49999999999999
9,Hadhramawt,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,Hardly available,Hardly ever,,2,6.0,7.5
9,Hadhramawt,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,Somewhat available,Sometimes,,3,34.0,42.5
9,Hadhramawt,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,Very available,Always,,4,40.0,50.0
9,Hadhramawt,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,Never,Never,,1,8.0,10.0
9,Hadhramawt,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,2,Hardly ever,,2,11.0,13.750000000000002
9,Hadhramawt,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,3,Sometimes,,3,34.0,42.5
9,Hadhramawt,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,4,Often,,4,11.0,13.750000000000002
9,Hadhramawt,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,Very often,Very often,,5,3.0,3.75
9,Hadhramawt,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,It is not a reason for our conflicts,Never,,1,37.0,46.25
9,Hadhramawt,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,2,Hardly ever,,2,6.0,7.5
9,Hadhramawt,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,3,Sometimes,,3,19.0,23.75
9,Hadhramawt,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,4,Often,,4,1.0,1.25
9,Hadhramawt,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,It is the most important reason for our conflicts,Always,,5,1.0,1.25
9,Hadhramawt,conflicts,11.0,y,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts in the neighborhood)",Do political differences cause conflict within your neighbourhood?,,It is not a reason for our conflicts,Never,,1,37.0,46.25
9,Hadhramawt,conflicts,11.0,y,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts in the neighborhood)",Do political differences cause conflict within your neighbourhood?,,2,Hardly ever,,2,11.0,13.750000000000002
9,Hadhramawt,conflicts,11.0,y,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts in the neighborhood)",Do political differences cause conflict within your neighbourhood?,,3,Sometimes,,3,16.0,20.0
9,Hadhramawt,daily life,1.0,y,First I would like to ask you about your current situation / family situation. How would you rate it on a scale from 1 to 5?,How would you rate you and your family's current situation?,,Neither bad nor good,Average,,3,17.0,21.25
9,Hadhramawt,daily life,1.0,y,First I would like to ask you about your current situation / family situation. How would you rate it on a scale from 1 to 5?,How would you rate you and your family's current situation?,,It is very good,Very good,,5,7.0,8.75
9,Hadhramawt,governance,4.0,y,"According to your opinion, Is Local Council  active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Is your local council active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,6.0,7.5
9,Hadhramawt,governance,4.0,y,"According to your opinion, Is Local Council  active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Is your local council active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,6.0,7.5
9,Hadhramawt,governance,4.0,y,"According to your opinion, Is Local Council  active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Is your local council active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,8.0,10.0
