id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,question_scale,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
5,Taiz,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,4.0,Not available,Never,,1,170.0,89.47368421052632
5,Taiz,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,4.0,Hardly available,Hardly ever,,2,7.0,3.684210526315789
5,Taiz,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,4.0,Somewhat available,Sometimes,,3,11.0,5.7894736842105265
5,Taiz,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,4.0,Very available,Always,,4,1.0,0.5263157894736842
5,Taiz,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,4.0,I have never heard about it,,,dk,1.0,0.5263157894736842
5,Taiz,basic needs,6.0,,What are the most Three things that your family need? First,What is the first most important thing your family needs?,,,Food,Food,,1,72.0,37.89473684210527
5,Taiz,basic needs,6.0,,What are the most Three things that your family need? First,What is the first most important thing your family needs?,,,Electricity,Electricity,,2,32.0,16.842105263157894
5,Taiz,basic needs,6.0,,What are the most Three things that your family need? First,What is the first most important thing your family needs?,,,Water,Water,,3,25.0,13.157894736842104
5,Taiz,basic needs,6.0,,What are the most Three things that your family need? First,What is the first most important thing your family needs?,,,Job opportunities/ money,Job opportunities or money,,4,22.0,11.578947368421053
5,Taiz,basic needs,6.0,,What are the most Three things that your family need? First,What is the first most important thing your family needs?,,,Medicine/ Health care,Medicine and healthcare,,5,15.0,7.894736842105263
5,Taiz,basic needs,6.0,,What are the most Three things that your family need? First,What is the first most important thing your family needs?,,,None,We don't need anything,,6,13.0,6.842105263157896
5,Taiz,basic needs,6.0,,What are the most Three things that your family need? First,What is the first most important thing your family needs?,,,Adequate house/ Transportation,Other,,x,2.0,1.0526315789473684
5,Taiz,basic needs,6.0,,What are the most Three things that your family need? First,What is the first most important thing your family needs?,,,Propane gas/ fuel,Other,,x,9.0,4.736842105263158
5,Taiz,basic needs,7.0,,What are the most Three things that your family need? Second,What is the second most important thing your family needs?,,,Food,Food,,1,33.0,17.36842105263158
5,Taiz,basic needs,7.0,,What are the most Three things that your family need? Second,What is the second most important thing your family needs?,,,Electricity,Electricity,,2,33.0,17.36842105263158
5,Taiz,basic needs,7.0,,What are the most Three things that your family need? Second,What is the second most important thing your family needs?,,,Water,Water,,3,38.0,20.0
5,Taiz,basic needs,7.0,,What are the most Three things that your family need? Second,What is the second most important thing your family needs?,,,Job opportunities/ money,Job opportunities or money,,4,3.0,1.5789473684210527
5,Taiz,basic needs,7.0,,What are the most Three things that your family need? Second,What is the second most important thing your family needs?,,,Medicine/ Health care,Medicine and healthcare,,5,21.0,11.052631578947368
5,Taiz,basic needs,7.0,,What are the most Three things that your family need? Second,What is the second most important thing your family needs?,,,None,We don't need anything,,6,26.0,13.684210526315791
5,Taiz,basic needs,7.0,,What are the most Three things that your family need? Second,What is the second most important thing your family needs?,,,Other,Other,,x,3.0,1.5789473684210527
5,Taiz,basic needs,7.0,,What are the most Three things that your family need? Second,What is the second most important thing your family needs?,,,Adequate house/ Transportation,Other,,x,4.0,2.1052631578947367
5,Taiz,basic needs,7.0,,What are the most Three things that your family need? Second,What is the second most important thing your family needs?,,,Propane gas/ fuel,Other,,x,13.0,6.842105263157896
5,Taiz,basic needs,8.0,,What are the most Three things that your family need? Third,What is the third most important thing your family needs?,,,Food,Food,,1,14.0,7.368421052631578
5,Taiz,basic needs,8.0,,What are the most Three things that your family need? Third,What is the third most important thing your family needs?,,,Electricity,Electricity,,2,34.0,17.894736842105264
5,Taiz,basic needs,8.0,,What are the most Three things that your family need? Third,What is the third most important thing your family needs?,,,Water,Water,,3,21.0,11.052631578947368
5,Taiz,basic needs,8.0,,What are the most Three things that your family need? Third,What is the third most important thing your family needs?,,,Job opportunities/ money,Job opportunities or money,,4,4.0,2.1052631578947367
5,Taiz,basic needs,8.0,,What are the most Three things that your family need? Third,What is the third most important thing your family needs?,,,Medicine/ Health care,Medicine and healthcare,,5,16.0,8.421052631578947
5,Taiz,basic needs,8.0,,What are the most Three things that your family need? Third,What is the third most important thing your family needs?,,,Other,Other,,x,3.0,1.5789473684210527
5,Taiz,basic needs,8.0,,What are the most Three things that your family need? Third,What is the third most important thing your family needs?,,,Adequate house/ Transportation,Other,,x,5.0,2.631578947368421
5,Taiz,basic needs,8.0,,What are the most Three things that your family need? Third,What is the third most important thing your family needs?,,,Propane gas/ fuel,Other,,x,9.0,4.736842105263158
5,Taiz,basic needs,9.0,,"According to your opinion, how available are these services and products in your area? Medication",Is medication available in your area?,,4.0,Not available,Never,,1,92.0,48.421052631578945
5,Taiz,basic needs,9.0,,"According to your opinion, how available are these services and products in your area? Medication",Is medication available in your area?,,4.0,Hardly available,Hardly ever,,2,46.0,24.210526315789473
5,Taiz,basic needs,9.0,,"According to your opinion, how available are these services and products in your area? Medication",Is medication available in your area?,,4.0,Somewhat available,Sometimes,,3,43.0,22.63157894736842
5,Taiz,basic needs,9.0,,"According to your opinion, how available are these services and products in your area? Medication",Is medication available in your area?,,4.0,Very available,Always,,4,8.0,4.2105263157894735
5,Taiz,conflicts,1.0,,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts within the family)",How often do conflicts take place within your family?,,5.0,Never,Never,,1,117.0,61.578947368421055
5,Taiz,conflicts,1.0,,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts within the family)",How often do conflicts take place within your family?,,5.0,2,Hardly ever,,2,32.0,16.842105263157894
5,Taiz,conflicts,1.0,,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts within the family)",How often do conflicts take place within your family?,,5.0,3,Sometimes,,3,26.0,13.684210526315791
5,Taiz,conflicts,1.0,,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts within the family)",How often do conflicts take place within your family?,,5.0,4,Often,,4,5.0,2.631578947368421
5,Taiz,conflicts,1.0,,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts within the family)",How often do conflicts take place within your family?,,5.0,Very often,Very often,,5,10.0,5.263157894736842
5,Taiz,conflicts,2.0,,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts within the family)",Do religious differences cause conflict within your family?,,5.0,It is not a reason for our conflicts,Never,,1,182.0,95.78947368421052
5,Taiz,conflicts,2.0,,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts within the family)",Do religious differences cause conflict within your family?,,5.0,2,Hardly ever,,2,6.0,3.1578947368421053
5,Taiz,conflicts,2.0,,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts within the family)",Do religious differences cause conflict within your family?,,5.0,It is the most important reason for our conflicts,Always,,5,1.0,0.5263157894736842
5,Taiz,conflicts,3.0,,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts within the family)",Do political differences cause conflict within your family?,,5.0,It is not a reason for our conflicts,Never,,1,185.0,97.36842105263158
5,Taiz,conflicts,3.0,,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts within the family)",Do political differences cause conflict within your family?,,5.0,2,Hardly ever,,2,2.0,1.0526315789473684
5,Taiz,conflicts,3.0,,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts within the family)",Do political differences cause conflict within your family?,,5.0,3,Sometimes,,3,3.0,1.5789473684210527
5,Taiz,conflicts,4.0,,"I will list a number of reasons that can lead to conflict ""Food, Fuel, Water, Medicine"" (Conflicts within the family)","Does access to food, fuel, water or medicine cause conflict within your family?",,5.0,It is not a reason for our conflicts,Never,,1,129.0,67.89473684210526
