id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
12,Sana'a,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
13,Aden,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,2,4
14,Lahj,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,2,3.333333333
15,Marib,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,6,30
16,al-Mahweet,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
17,al-Mahra,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,1,10
18,Amran,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
19,al-Dhali',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,4,10
20,Rayma,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,2,6.666666667
1,Ibb,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,15,8.823529412
2,Abyan,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,24,80
3,Sana'a City,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,0.714285714
4,al-Baydha',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,7,17.5
5,Taiz,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,38,20
6,al-Jawf,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,3,10
7,Hajja,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,3,2.5
8,al-Hudaida,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,11,6.470588235
9,Hadhramawt,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,34,42.5
10,Dhamar,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,13,13
11,Shabwa,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,23,57.5
12,Sana'a,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
13,Aden,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,47,94
14,Lahj,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,49,81.66666667
15,Marib,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,9,45
16,al-Mahweet,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
17,al-Mahra,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,9,90
18,Amran,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
19,al-Dhali',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,4,10
20,Rayma,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
1,Ibb,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,12,7.058823529
2,Abyan,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,6,20
3,Sana'a City,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,19,13.57142857
4,al-Baydha',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,8,20
5,Taiz,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,72,37.89473684
6,al-Jawf,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,9,30
7,Hajja,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,3,2.5
8,al-Hudaida,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,88,51.76470588
9,Hadhramawt,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,26,32.5
10,Dhamar,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,1,1
11,Shabwa,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,5,12.5
12,Sana'a,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,6,8.571428571
13,Aden,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,1,2
14,Lahj,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,6,10
15,Marib,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,1,5
16,al-Mahweet,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,20,50
17,al-Mahra,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,0,0
18,Amran,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,10,14.28571429
19,al-Dhali',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,6,15
20,Rayma,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,10,33.33333333
1,Ibb,international relations,9,,How do you evaluate the role that Kuwait plays in Yemen?,"In your opinion, is Kuwait playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,93,54.70588235
2,Abyan,international relations,9,,How do you evaluate the role that Kuwait plays in Yemen?,"In your opinion, is Kuwait playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,0,0
3,Sana'a City,international relations,9,,How do you evaluate the role that Kuwait plays in Yemen?,"In your opinion, is Kuwait playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,113,80.71428571
